from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_31,Component_268,NFC钥匙,MENTIONED_COMPONENT,negative,31、劣势点
Respondent_31,Component_269,UWB钥匙,MENTIONED_COMPONENT,negative,31、劣势点
Respondent_43,Component_270,车机,MENTIONED_COMPONENT,negative,31、劣势点
Respondent_68,Component_271,触发灵敏度,MENTIONED_COMPONENT,negative,31、劣势点
Respondent_2,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_18,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_25,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_30,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_36,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_52,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_56,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_61,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_63,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_70,Component_388,座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_2,Component_303,零重力座椅,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_2,Component_304,过道板扶手,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_2,Component_305,头枕,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_39,Component_305,头枕,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_2,Component_306,腿部支撑,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_4,Component_307,按摩,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_5,Component_308,真皮,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_5,Component_309,皮质,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_6,Component_310,承托,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_7,Component_407,空间,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_21,Component_407,空间,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_8,Component_312,腿拖,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_8,Component_313,支撑,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_14,Component_314,褶皱,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_15,Component_315,缝线,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_18,Component_316,脚托,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_19,Component_317,腿托,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_22,Component_318,按摩功能,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_22,Component_319,坐垫按摩,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_25,Component_320,包裹性,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_35,Component_320,包裹性,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_25,Component_321,坐垫,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_33,Component_321,坐垫,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_35,Component_321,坐垫,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_34,Component_322,座椅靠背,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_35,Component_323,靠背,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_42,Component_323,靠背,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_37,Component_324,后排屏幕,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_39,Component_325,扶手,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_52,Component_326,肩部,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_61,Component_327,侧板,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_65,Component_328,悬架,MENTIONED_COMPONENT,negative,59、劣势点
Respondent_4,Component_353,行李箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_51,Component_353,行李箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_8,Component_354,方向盘开关,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_25,Component_355,副驾储物盒,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_28,Component_356,副仪表置杯架,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_28,Component_357,后排座椅,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_28,Component_358,后备箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_60,Component_358,后备箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_31,Component_359,中控,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_31,Component_360,小冰箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_31,Component_435,储物空间,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_51,Component_435,储物空间,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_39,Component_362,三排座椅,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_49,Component_363,行李厢,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_55,Component_364,副驾储物箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_70,Component_365,冰箱,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_70,Component_366,console储物空间,MENTIONED_COMPONENT,negative,68、劣势点
Respondent_13,Component_419,专业性,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_52,Component_419,专业性,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_18,Component_420,常用备件,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_35,Component_421,热情度,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_35,Component_422,专业度,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_36,Component_423,接待,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_37,Component_423,接待,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_37,Component_424,车展,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_39,Component_425,试驾,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_39,Component_426,路况确认,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_42,Component_427,专业能力,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_44,Component_428,流程自动化,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_48,Component_429,专业词汇,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_51,Component_430,智驾搭载,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_52,Component_431,车展导购,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_52,Component_432,敬业度,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_54,Component_433,销售人员,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_54,Component_434,客户服务形象,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_55,Component_435,储物空间,MENTIONED_COMPONENT,negative,77、劣势点
Respondent_55,Component_436,功能,MENTIONED_COMPONENT,negative,77、劣势点
