from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_8,Experience_259,内饰精致度,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_8,Experience_260,开关缝隙,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_9,Experience_611,储物空间,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_43,Experience_611,储物空间,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_10,Experience_262,皮质亲肤感,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_12,Experience_263,仪表台塑料感,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_16,Experience_264,塑料感,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_22,Experience_265,按键数量,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_25,Experience_266,辨识度,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_26,Experience_267,二排过道,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_29,Experience_316,质感,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_33,Experience_269,方向盘形状,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_34,Experience_557,座椅,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_55,Experience_557,座椅,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_36,Experience_376,翻毛皮,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_39,Experience_272,塑料部件,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_39,Experience_273,板块体验,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_43,Experience_350,设计,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_43,Experience_584,空间,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_46,Experience_584,空间,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_44,Experience_276,个性,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_46,Experience_277,前排座椅调整,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_55,Experience_278,导轨,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_55,Experience_326,仪表,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_56,Experience_373,用料,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_67,Experience_373,用料,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_56,Experience_281,软包区域,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_61,Experience_282,造型风格,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_63,Experience_283,副驾前方储物格,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_63,Experience_284,抽屉,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_66,Experience_285,前排中间空调出风口,MENTIONED_EXPERIENCE,negative,20、劣势点
Respondent_0,Experience_353,喇叭网孔,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_1,Experience_354,内饰,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_13,Experience_354,内饰,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_1,Experience_607,后排座椅,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_7,Experience_356,细节品质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_9,Experience_357,金属制品,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_13,Experience_358,软包,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_14,Experience_359,门板开关面板,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_14,Experience_360,中控台饰板,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_15,Experience_360,中控台饰板,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_16,Experience_361,触感,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_21,Experience_362,毛织材质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_24,Experience_363,内饰接缝面,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_27,Experience_536,按摩功能,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_28,Experience_365,内饰布局,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_28,Experience_366,内饰颜色,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_30,Experience_367,内饰用料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_30,Experience_368,布料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_30,Experience_369,硬塑料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_35,Experience_369,硬塑料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_34,Experience_370,双连屏设计,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_35,Experience_371,内饰材质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_36,Experience_372,内饰设计,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_41,Experience_373,用料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_60,Experience_373,用料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_69,Experience_373,用料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_42,Experience_374,按键面板设计,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_42,Experience_375,IP台,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_43,Experience_376,翻毛皮,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_49,Experience_377,软包覆感,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_51,Experience_378,做工,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_51,Experience_379,精细感,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_52,Experience_380,仪表台镀铬饰条,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_59,Experience_381,年轻的新潮要求,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_60,Experience_382,硬质材质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_60,Experience_383,软包用料,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_60,Experience_384,仿皮座椅,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_68,Experience_599,第三排空间,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_69,Experience_537,材质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_70,Experience_387,Console,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_70,Experience_388,门板,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_70,Experience_389,顶棚材质,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_70,Experience_390,顶棚工艺,MENTIONED_EXPERIENCE,negative,21、劣势点
Respondent_5,Experience_443,反应速度,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_5,Experience_444,理解能力,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_6,Experience_445,拒识率,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_8,Experience_446,识别准确率,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_8,Experience_447,响应速度,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_9,Experience_448,同质化,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_12,Experience_449,唤醒率,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_21,Experience_450,语音对话响应速度,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_21,Experience_451,语音识别准确率,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_25,Experience_452,连续对话识别,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_25,Experience_453,误识别,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_31,Experience_454,NFC钥匙,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_31,Experience_455,UWB钥匙,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_43,Experience_456,车机任务,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_43,Experience_457,高级功能,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_66,Experience_458,正常水平,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_68,Experience_459,触发灵敏度,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_70,Experience_460,弱点,MENTIONED_EXPERIENCE,negative,31、劣势点
Respondent_2,Experience_529,前两排座椅乘坐舒适性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_2,Experience_530,前排零重力,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_2,Experience_531,二排过道板扶手,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_2,Experience_532,三排乘坐体验,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_2,Experience_533,座椅头枕,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_2,Experience_534,腿部支撑,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_3,Experience_535,柔软度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_4,Experience_536,按摩功能,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_5,Experience_537,材质,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_5,Experience_538,皮质感,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_6,Experience_539,二排承托,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_7,Experience_540,6座空间,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_8,Experience_541,腿托支撑,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_13,Experience_542,硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_14,Experience_543,褶皱,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_15,Experience_544,缝线品质,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_18,Experience_545,脚托,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_19,Experience_546,腿托,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_21,Experience_547,Y向空间,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_22,Experience_548,按摩力度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_22,Experience_549,坐垫按摩,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_25,Experience_550,包裹性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_35,Experience_550,包裹性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_25,Experience_551,座椅长度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_30,Experience_552,座椅硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_33,Experience_553,后排坐垫高度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_34,Experience_554,三排座椅靠背硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_35,Experience_555,靠背硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_35,Experience_556,座垫长度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_36,Experience_557,座椅,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_56,Experience_557,座椅,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_37,Experience_558,后排屏幕,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_39,Experience_559,三排头枕,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_39,Experience_560,二排扶手,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_42,Experience_561,后排靠背,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_43,Experience_584,空间,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_43,Experience_563,舒适性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_43,Experience_564,座椅软硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_52,Experience_565,前排座椅,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_52,Experience_566,后排外观,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_59,Experience_567,全包围感,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_61,Experience_568,座椅侧板硬度,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_61,Experience_569,上下车体验,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_63,Experience_570,座椅材质,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_63,Experience_571,座椅透气性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_63,Experience_572,高温适应性,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_65,Experience_573,悬架软硬,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_67,Experience_574,用料质量,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_70,Experience_575,按摩效果,MENTIONED_EXPERIENCE,negative,59、劣势点
Respondent_4,Experience_602,行李箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_51,Experience_602,行李箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_8,Experience_603,方向盘开关,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_8,Experience_604,按键,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_25,Experience_605,副驾储物盒,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_28,Experience_606,副仪表置杯架,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_28,Experience_607,后排座椅,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_28,Experience_608,后备箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_60,Experience_608,后备箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_31,Experience_609,中控,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_31,Experience_610,小冰箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_31,Experience_611,储物空间,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_51,Experience_611,储物空间,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_39,Experience_612,三排座椅,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_39,Experience_613,行李厢,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_49,Experience_613,行李厢,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_55,Experience_614,副驾储物箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_70,Experience_615,冰箱,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_70,Experience_616,console储物空间,MENTIONED_EXPERIENCE,negative,68、劣势点
Respondent_1,Experience_700,接待人员跟进,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_1,Experience_701,被重视程度,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_9,Experience_702,功利性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_13,Experience_703,专业性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_68,Experience_703,专业性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_18,Experience_704,常用备件供应,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_18,Experience_705,到店次数,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_20,Experience_706,宣传真实性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_29,Experience_707,接待人员,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_35,Experience_708,热情度,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_35,Experience_709,专业度,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_36,Experience_710,主动接待,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_37,Experience_711,车展接待,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_39,Experience_712,试驾流程,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_39,Experience_713,路况确认,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_39,Experience_714,堵车应对,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_42,Experience_715,专业能力,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_44,Experience_716,流程自动化,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_44,Experience_717,操作容错性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_48,Experience_718,服务准确性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_48,Experience_719,专业术语使用,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_51,Experience_720,智驾搭载信息告知,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_52,Experience_721,车展导购资质,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_52,Experience_722,导购专业性,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_52,Experience_723,导购敬业度,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_54,Experience_724,销售人员行为规范,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_54,Experience_725,客户感知,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_55,Experience_726,车型信息了解,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_55,Experience_727,储物空间开启方式,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_55,Experience_728,功能演示,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_69,Experience_729,共情能力,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_69,Experience_730,用户理解,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_69,Experience_731,消费者需求理解,MENTIONED_EXPERIENCE,negative,77、劣势点
Respondent_70,Experience_732,主动性,MENTIONED_EXPERIENCE,negative,77、劣势点
