from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_36,Feature_36,造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_42,Feature_36,造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_6,车身外造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_36,车身比例,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_36,线条设计,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_36,车身美学,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_36,时尚,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_16,Feature_9,视觉冲击力,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_18,Feature_9,高端,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_18,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_19,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_32,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_48,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_52,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_53,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_55,Feature_9,大气,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_19,Feature_9,简洁,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_20,Feature_36,比例协调,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_20,Feature_9,低趴运动,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_21,Feature_36,线条流畅,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_22,Feature_9,高头大马,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_22,Feature_9,方方正正,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_36,线条协调,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_9,家族式设计,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_30,Feature_9,家族式设计,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_9,前后贯穿式灯光设计,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_36,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_36,D柱角度,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_52,天青色车漆,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_23,Feature_53,黑白双色内饰,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_24,Feature_6,外造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_56,Feature_6,外造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_25,Feature_9,年轻化,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_26,Feature_9,高级感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_65,Feature_9,高级感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_26,Feature_9,前卫感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_27,Feature_9,方盒子,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_28,Feature_6,外观总体造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_28,Feature_9,创新,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_28,Feature_9,理想家族一体式鲨鱼形态,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_28,Feature_36,造型同质化,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_30,Feature_36,整体比例,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_63,Feature_36,整体比例,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_31,Feature_6,整体设计,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_31,Feature_36,简洁流畅,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_31,Feature_36,精致性,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_32,Feature_9,硬朗,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_34,Feature_6,车身,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_35,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_37,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_40,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_42,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_44,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_37,Feature_36,掀背门,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_37,Feature_71,卡钳罩,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_43,Feature_36,灯,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_46,Feature_36,线性,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_46,Feature_9,简约,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_53,Feature_9,简约,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_46,Feature_36,匀称,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_46,Feature_9,爆满,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_49,Feature_2,尺寸紧凑,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_50,Feature_6,外观动感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_50,Feature_9,轿跑,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_51,Feature_6,整体尺寸比例协调,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_51,Feature_9,面包车感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_52,Feature_36,浑然一体,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_53,Feature_9,耐看,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_53,Feature_9,精致,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_54,Feature_36,流线侧面,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_54,Feature_36,运动尾翼,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_55,Feature_9,厚重,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_55,Feature_6,外观中规中矩,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_58,Feature_0,线条,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_64,Feature_0,线条,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_69,Feature_0,线条,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_60,Feature_2,车体格,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_60,Feature_2,长度,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_65,Feature_9,时尚感,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_66,Feature_9,SUV造型,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_68,Feature_36,发罩分缝形式,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_69,Feature_6,车身形态,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_70,Feature_36,姿态,MENTIONED_FEATURE,positive,appearance_overall_positive
Respondent_0,Feature_36,灯具,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_2,Feature_36,车尾造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_3,Feature_36,后尾部,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_5,Feature_3,圆润,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_5,Feature_4,亲和,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_7,Feature_5,6坐空间,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_8,Feature_40,仪表,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_9,Feature_7,细节部分,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_9,Feature_8,感官品质,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_10,Feature_6,外造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_24,Feature_6,外造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_10,Feature_10,微细节,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_13,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_19,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_24,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_37,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_14,Feature_36,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_55,Feature_36,隐藏式门把手,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_16,Feature_13,车身外钣金件接缝处,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_18,Feature_14,侧面,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_24,Feature_14,侧面,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_19,Feature_0,前备箱,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_20,Feature_16,MPV设计,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_22,Feature_17,车顶两侧摄像头,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_25,Feature_18,后背,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_25,Feature_19,鲨鱼鳍,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_28,Feature_36,造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_70,Feature_36,造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_30,Feature_21,车头,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_31,Feature_22,车型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_31,Feature_2,颜色,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_31,Feature_3,配置,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_33,Feature_25,车高,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_33,Feature_26,车宽,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_34,Feature_3,设计,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_35,Feature_28,尾部设计,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_36,Feature_39,前脸设计,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_39,Feature_30,尾部,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_42,Feature_31,轮辋造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_43,Feature_32,前后脸造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_44,Feature_50,豪华感,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_46,Feature_34,轮毂,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_46,Feature_4,A柱,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_48,Feature_6,车身形态,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_49,Feature_37,后四窗,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_50,Feature_38,车身造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_50,Feature_39,力量感,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_51,Feature_59,亮饰条,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_51,Feature_41,高端感,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_52,Feature_6,车身,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_53,Feature_2,发动机盖,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_53,Feature_44,分缝设计,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_66,Feature_45,前脸灯,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_66,Feature_46,保险杠造型,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_69,Feature_47,细节制造工艺,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_70,Feature_48,M9,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_70,Feature_49,M8,MENTIONED_FEATURE,positive,appearance_overall_negative
Respondent_1,Feature_0,H型,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_2,Feature_1,贯穿灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_2,Feature_2,主动进气格栅,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_2,Feature_3,侧围水切,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_2,Feature_4,腰线,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_5,Feature_5,俯冲感,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_5,Feature_6,C柱,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_8,Feature_4,摄像头,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_8,Feature_3,车标,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_12,Feature_9,贯穿式前大灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_16,Feature_10,前脸运动姿态,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_17,Feature_11,前灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_20,Feature_12,星环大灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_20,Feature_13,鲨鱼前脸,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_20,Feature_14,侧面运动感,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_21,Feature_15,小灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_22,Feature_36,灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_39,Feature_36,灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_22,Feature_17,星河璀璨,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_25,Feature_2,车灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_31,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_46,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_63,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_23,侧围,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_37,Feature_23,侧围,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_21,风阻,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_0,分缝,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_23,星环灯,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_28,Feature_24,一体式设计,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_31,Feature_25,大发罩,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_32,Feature_9,硬朗,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_34,Feature_36,车身比例,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_34,Feature_36,姿态,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_39,Feature_29,主动闭合式进气格栅,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_39,Feature_30,小鹏系设计语言,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_41,Feature_31,外观感知品质,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_45,Feature_32,大灯设计,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_45,Feature_33,车头高度,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_45,Feature_6,外观,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_50,Feature_35,侧面轮廓,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_51,Feature_36,前脸格栅,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_51,Feature_37,悬浮式侧位,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_51,Feature_38,前脸气坝,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_52,Feature_39,前脸设计,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_63,Feature_40,越野运动感,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_65,Feature_41,审美,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_67,Feature_42,饱满度,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_67,Feature_2,高度,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_70,Feature_44,设计语言,MENTIONED_FEATURE,positive,appearance_front_side_positive
Respondent_1,Feature_0,型面风格,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_5,Feature_0,线条,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_8,Feature_2,车灯,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_8,Feature_3,车标,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_8,Feature_4,摄像头,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_12,Feature_5,缝隙间隙,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_16,Feature_6,差异化,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_20,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_22,Feature_8,车顶摄像头,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_25,Feature_9,接缝处缝隙,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_28,Feature_10,发罩,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_28,Feature_11,保险杠,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_28,Feature_12,翼子板,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_28,Feature_13,四门焊点,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_31,Feature_14,抽屉式把手,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_31,Feature_11,门把手,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_46,Feature_11,门把手,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_37,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_70,Feature_36,前脸,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_43,Feature_17,车灯闭环,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_50,Feature_18,贯穿式前灯,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_51,Feature_19,外视镜,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_51,Feature_20,前后组合大灯,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_51,Feature_21,前格栅,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_52,Feature_22,车身侧面线条,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_63,Feature_23,侧围,MENTIONED_FEATURE,positive,appearance_front_side_negative
Respondent_1,Feature_0,车漆,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_57,Feature_0,车漆,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_1,Feature_2,颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_46,Feature_2,颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_65,Feature_2,颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_1,Feature_33,简约风格,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_2,Feature_3,色彩选择,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_2,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_20,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_65,Feature_4,漆面,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_2,Feature_13,色彩协调性,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_8,Feature_6,色调,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_8,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_32,Feature_7,风格,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_16,Feature_8,车漆外观颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_16,Feature_9,颜色风格,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_20,Feature_35,颜色饱和度,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_20,Feature_22,颜色均匀性,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_21,Feature_12,颜色中性度,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_25,Feature_13,漆面颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_25,Feature_14,色泽,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_28,Feature_15,漆面饱满度,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_28,Feature_31,光泽度,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_28,Feature_17,漆膜硬度,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_34,Feature_18,车漆光泽,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_34,Feature_0,质感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_64,Feature_0,质感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_70,Feature_0,质感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_38,Feature_12,触感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_40,Feature_21,漆面品质,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_43,Feature_22,外漆颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_43,Feature_23,车灯设计,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_53,Feature_24,漆面色泽,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_53,Feature_25,橘皮纹,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_54,Feature_24,车身颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_59,Feature_24,车身颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_62,Feature_24,车身颜色,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_54,Feature_13,内饰搭配,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_59,Feature_28,饰条设计,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_59,Feature_29,色差处理,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_60,Feature_30,车漆质量,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_62,Feature_31,越野风格,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_64,Feature_9,高级感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_70,Feature_33,红色金属漆,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_70,Feature_34,贵价感,MENTIONED_FEATURE,positive,appearance_paint_color_positive
Respondent_1,Feature_0,个性色,MENTIONED_FEATURE,positive,appearance_paint_color_negative
Respondent_8,Feature_1,漆面质感,MENTIONED_FEATURE,positive,appearance_paint_color_negative
Respondent_8,Feature_8,手感,MENTIONED_FEATURE,positive,appearance_paint_color_negative
