from_id,to_id,to_name,relationship_type,sentiment,source_column
Feature_97,Component_5,门把手,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_97,Component_5,D柱,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_97,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_97,Component_1,内饰,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_102,Component_5,鲨鱼形态,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_111,Component_3,掀背门,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_111,Component_26,卡钳罩,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_117,Component_26,前灯,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_117,Component_26,后灯,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_122,Component_36,整体,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_126,Component_36,整体,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_123,Component_37,尺寸,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_124,Component_5,轿跑,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_125,Component_37,整体尺寸,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_125,Component_5,比例,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_125,Component_5,面包车,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_127,Component_5,简约,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_127,Component_5,大气,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_129,Component_5,大气,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_127,Component_5,精致,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_127,Component_5,原创性,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_128,Component_5,侧面,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_128,Component_26,尾翼,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_129,Component_5,厚重,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_130,Component_5,外造型,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_134,Component_5,车体,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_137,Component_5,整体比例,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_140,Component_5,SUV造型,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_142,Component_26,发罩,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_142,Component_26,分缝形式,RELATES_TO_COMPONENT,positive,appearance_overall_positive
Feature_74,Component_26,灯具,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_76,Component_5,车尾,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_77,Component_5,后尾部,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_81,Component_23,6坐空间,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_82,Component_26,仪表,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_83,Component_26,细节部分,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_84,Component_5,外造型,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_84,Component_26,微细节,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_87,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_93,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_98,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_110,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_111,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_117,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_88,Component_5,门把手,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_129,Component_5,门把手,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_90,Component_10,车身外钣金件,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_90,Component_26,接缝,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_93,Component_26,前备箱,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_96,Component_26,车顶摄像头,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_98,Component_5,侧面,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_99,Component_26,鲨鱼鳍,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_99,Component_5,后背,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_104,Component_5,车头,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_105,Component_2,车型,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_105,Component_5,颜色,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_105,Component_16,配置,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_107,Component_37,车高,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_107,Component_37,车宽,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_108,Component_23,设计,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_109,Component_5,尾部,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_113,Component_5,尾部,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_117,Component_5,尾部,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_116,Component_26,轮辋,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_120,Component_26,轮毂,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_120,Component_5,A柱,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_123,Component_28,后四窗,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_125,Component_26,亮饰条,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_126,Component_5,车身,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_127,Component_26,发盖,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_127,Component_26,分缝,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_140,Component_13,前脸灯,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_140,Component_26,保险杠,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_143,Component_35,制造工艺,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_144,Component_23,造型,RELATES_TO_COMPONENT,positive,appearance_overall_negative
Feature_75,Component_23,H型特征,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_76,Component_13,前脸贯穿灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_76,Component_26,主动进气格栅,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_76,Component_5,侧围水切,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_76,Component_5,腰线,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_79,Component_5,C柱,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_82,Component_26,摄像头,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_82,Component_26,车标,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_86,Component_8,贯穿式前大灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_90,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_102,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_105,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_120,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_126,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_137,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_91,Component_26,前灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_94,Component_11,星环大灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_94,Component_12,鲨鱼前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_94,Component_5,侧面,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_95,Component_14,灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_96,Component_14,灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_99,Component_6,车灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_102,Component_20,侧围,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_111,Component_20,侧围,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_102,Component_26,发罩,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_105,Component_26,发罩,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_102,Component_18,星环灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_102,Component_5,车头,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_119,Component_5,车头,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_108,Component_5,车身,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_113,Component_21,进气格栅,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_113,Component_26,灯具,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_119,Component_23,大灯,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_119,Component_5,外观,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_124,Component_25,侧面轮廓,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_125,Component_26,前脸格栅,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_125,Component_27,侧位,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_125,Component_28,前脸气坝,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_141,Component_29,饱满度,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_141,Component_37,高度,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_144,Component_31,设计语言,RELATES_TO_COMPONENT,positive,appearance_front_side_positive
Feature_79,Component_5,线条,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_82,Component_6,车灯,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_117,Component_6,车灯,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_82,Component_26,车标,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_82,Component_26,摄像头,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_96,Component_26,摄像头,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_86,Component_0,缝隙,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_99,Component_0,缝隙,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_86,Component_5,间隙,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_96,Component_5,车顶,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_99,Component_26,接缝,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_102,Component_26,发罩,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_102,Component_26,保险杠,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_102,Component_10,翼子板,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_102,Component_11,四门,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_105,Component_12,把手,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_111,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_144,Component_13,前脸,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_120,Component_5,门把手,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_124,Component_26,前灯,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_125,Component_16,外视镜,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_125,Component_17,前后组合大灯,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_125,Component_18,前格栅,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_126,Component_19,车身侧面线条,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_137,Component_20,侧围,RELATES_TO_COMPONENT,positive,appearance_front_side_negative
Feature_75,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_76,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_90,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_108,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_131,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_134,Component_5,车漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_90,Component_1,外观颜色,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_94,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_102,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_114,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_127,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_139,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_95,Component_5,颜色,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_99,Component_4,漆面颜色,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_117,Component_5,外漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_128,Component_5,外漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_117,Component_6,车灯,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_128,Component_1,内饰,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_133,Component_5,黑色,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_133,Component_26,亮饰条,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_136,Component_5,车身,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_144,Component_11,红色金属漆,RELATES_TO_COMPONENT,positive,appearance_paint_color_positive
Feature_82,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_120,Component_0,漆面,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_90,Component_1,车漆颜色,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_94,Component_1,车漆颜色,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_136,Component_23,造型,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_144,Component_3,色,RELATES_TO_COMPONENT,positive,appearance_paint_color_negative
Feature_76,Component_6,中控,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_79,Component_6,中控,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_76,Component_1,储物区域,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_76,Component_2,控制区域,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_78,Component_3,包袱,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_79,Component_16,方向盘,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_80,Component_5,座椅布局,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_83,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_84,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_104,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_107,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_108,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_113,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_120,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_128,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_129,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_130,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_83,Component_1,仪表台,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_86,Component_1,仪表台,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_83,Component_3,储物,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_86,Component_3,储物,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_90,Component_6,氛围灯,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_6,氛围灯,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_117,Component_6,氛围灯,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_90,Component_10,内饰材料,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_90,Component_11,内饰颜色,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_96,Component_12,后备箱软包,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_96,Component_11,IP贯穿屏,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_14,真皮座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_7,座椅加热,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_16,座椅电动调节,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_6,座椅通风,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_18,十点按摩,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_13,电动遮阳帘,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_20,压缩机大冰箱,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_97,Component_21,全功能方向盘,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_104,Component_22,操控,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_107,Component_36,车窗,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_107,Component_10,车内空间,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_108,Component_24,第三排座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_108,Component_26,车窗遮阳帘,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_113,Component_1,中控台,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_113,Component_28,中控显示屏,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_117,Component_29,BOSE音响,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_117,Component_30,后排座椅加热,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_117,Component_12,屏幕,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_118,Component_16,空间,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_120,Component_16,空间,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_129,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_135,Component_14,大屏,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_139,Component_35,天幕屏,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_141,Component_19,储物空间,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_144,Component_37,设计风格,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_144,Component_38,座位,RELATES_TO_COMPONENT,positive,interior_design_layout_positive
Feature_82,Component_0,置物空间,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_82,Component_1,内饰,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_82,Component_2,开关,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_83,Component_19,储物空间,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_117,Component_19,储物空间,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_84,Component_4,接触面,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_84,Component_18,皮质,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_86,Component_1,仪表台,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_96,Component_0,按键,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_100,Component_20,二排过道,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_107,Component_16,方向盘,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_108,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_129,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_137,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_110,Component_18,翻毛皮,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_113,Component_12,塑料部件,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_113,Component_13,板块,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_117,Component_23,设计,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_117,Component_16,空间,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_120,Component_16,空间,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_120,Component_28,前排座椅,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_129,Component_2,导轨,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_129,Component_26,仪表,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_129,Component_19,三排导轨,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_129,Component_20,驾驶员信息显示区域,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_130,Component_25,用料,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_141,Component_25,用料,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_130,Component_22,软包区域,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_135,Component_23,造型,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_135,Component_24,风格,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_137,Component_25,副驾前方储物格,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_137,Component_26,抽屉,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_140,Component_27,前排中间空调出风口,RELATES_TO_COMPONENT,positive,interior_design_layout_negative
Feature_76,Component_0,可视处,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_76,Component_1,触摸处,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_76,Component_2,车型,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_81,Component_3,竹炭材质,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_83,Component_4,身体接触部分,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_83,Component_5,一键小憩模式,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_83,Component_6,大床模式,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_88,Component_17,IP台,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_88,Component_8,仿麂皮,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_89,Component_1,仪表台,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_89,Component_6,氛围灯,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_90,Component_11,皮肤接触部位,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_90,Component_12,昊铂A800,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_90,Component_18,化妆镜,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_111,Component_18,化妆镜,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_93,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_144,Component_23,座椅,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_93,Component_4,软包,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
Feature_102,Component_4,软包,RELATES_TO_COMPONENT,positive,interior_material_workmanship_positive
