from_id,to_id,to_name,relationship_type,sentiment,source_column
Feature_137,Issue_24,侧围,HAS_ISSUE,negative,appearance_front_side_negative
Feature_75,Issue_1,个性色展示,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_82,Issue_1,漆面质感,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_82,Issue_8,手感,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_90,Issue_1,车漆颜色品质感,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_90,Issue_4,第一视觉感触,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_94,Issue_1,颜色单调,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_94,Issue_1,黑白银灰颜色,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_112,Issue_7,价格,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_120,Issue_1,漆面质量,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_136,Issue_9,造型,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_144,Issue_1,创新色,HAS_ISSUE,negative,appearance_paint_color_negative
Feature_75,Issue_0,价值感,HAS_ISSUE,negative,interior_design_layout_negative
Feature_75,Issue_31,线条流畅性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_78,Issue_10,做工,HAS_ISSUE,negative,interior_design_layout_negative
Feature_79,Issue_31,简洁性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_82,Issue_4,置物便利性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_82,Issue_5,内饰精致度,HAS_ISSUE,negative,interior_design_layout_negative
Feature_82,Issue_6,开关缝隙,HAS_ISSUE,negative,interior_design_layout_negative
Feature_83,Issue_16,储物空间,HAS_ISSUE,negative,interior_design_layout_negative
Feature_117,Issue_16,储物空间,HAS_ISSUE,negative,interior_design_layout_negative
Feature_84,Issue_8,皮质亲肤感,HAS_ISSUE,negative,interior_design_layout_negative
Feature_86,Issue_9,仪表台塑料感,HAS_ISSUE,negative,interior_design_layout_negative
Feature_90,Issue_10,塑料感,HAS_ISSUE,negative,interior_design_layout_negative
Feature_96,Issue_11,按键数量,HAS_ISSUE,negative,interior_design_layout_negative
Feature_99,Issue_12,辨识度,HAS_ISSUE,negative,interior_design_layout_negative
Feature_100,Issue_8,二排过道,HAS_ISSUE,negative,interior_design_layout_negative
Feature_103,Issue_0,质感,HAS_ISSUE,negative,interior_design_layout_negative
Feature_107,Issue_15,方向盘形状,HAS_ISSUE,negative,interior_design_layout_negative
Feature_108,Issue_16,座椅厚度,HAS_ISSUE,negative,interior_design_layout_negative
Feature_110,Issue_17,翻毛皮用量,HAS_ISSUE,negative,interior_design_layout_negative
Feature_113,Issue_18,塑料件,HAS_ISSUE,negative,interior_design_layout_negative
Feature_113,Issue_19,板块体验,HAS_ISSUE,negative,interior_design_layout_negative
Feature_117,Issue_20,设计简洁性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_117,Issue_8,空间大小,HAS_ISSUE,negative,interior_design_layout_negative
Feature_118,Issue_22,个性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_120,Issue_23,前排座椅调节,HAS_ISSUE,negative,interior_design_layout_negative
Feature_120,Issue_24,前排空间,HAS_ISSUE,negative,interior_design_layout_negative
Feature_122,Issue_25,老气,HAS_ISSUE,negative,interior_design_layout_negative
Feature_129,Issue_26,座椅清洁性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_129,Issue_27,导轨外露,HAS_ISSUE,negative,interior_design_layout_negative
Feature_129,Issue_28,仪表尺寸,HAS_ISSUE,negative,interior_design_layout_negative
Feature_130,Issue_21,用料,HAS_ISSUE,negative,interior_design_layout_negative
Feature_141,Issue_21,用料,HAS_ISSUE,negative,interior_design_layout_negative
Feature_130,Issue_30,软包区域,HAS_ISSUE,negative,interior_design_layout_negative
Feature_133,Issue_31,造型风格,HAS_ISSUE,negative,interior_design_layout_negative
Feature_135,Issue_31,造型风格,HAS_ISSUE,negative,interior_design_layout_negative
Feature_133,Issue_32,目标用户适配性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_137,Issue_33,储物格设计,HAS_ISSUE,negative,interior_design_layout_negative
Feature_137,Issue_34,抽屉推拉顺畅性,HAS_ISSUE,negative,interior_design_layout_negative
Feature_140,Issue_35,空调出风口位置,HAS_ISSUE,negative,interior_design_layout_negative
Feature_144,Issue_36,6座,HAS_ISSUE,negative,interior_design_layout_negative
Feature_144,Issue_34,空间,HAS_ISSUE,negative,interior_design_layout_negative
Feature_74,Issue_0,喇叭网孔,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_75,Issue_1,浅色内饰,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_75,Issue_2,后排座椅,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_81,Issue_3,细节品质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_83,Issue_4,金属制品,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_87,Issue_5,整体内饰,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_87,Issue_6,软包,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_88,Issue_7,门板开关面板,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_88,Issue_8,中控台饰板,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_89,Issue_8,中控台饰板,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_90,Issue_9,触感,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_95,Issue_10,毛织材质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_98,Issue_11,内饰接缝面,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_101,Issue_9,按摩功能,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_102,Issue_13,内饰布局,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_102,Issue_14,内饰配色,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_104,Issue_15,内饰用料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_104,Issue_16,布料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_104,Issue_17,硬塑料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_109,Issue_17,硬塑料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_108,Issue_18,双连屏设计,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_109,Issue_19,内饰材质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_110,Issue_20,内饰设计,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_115,Issue_21,用料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_134,Issue_21,用料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_143,Issue_21,用料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_116,Issue_22,按键面板设计,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_116,Issue_23,IP台,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_117,Issue_24,翻毛皮,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_123,Issue_25,低档软包覆,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_125,Issue_10,做工,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_125,Issue_27,精细感,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_126,Issue_28,仪表台镀铬饰条,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_133,Issue_29,年轻新潮要求适配性,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_134,Issue_30,硬质材质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_134,Issue_31,软包用料,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_134,Issue_32,仿皮座椅,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_135,Issue_33,亮点,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_142,Issue_20,第三排空间,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_143,Issue_7,材质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_144,Issue_36,Console,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_144,Issue_37,门板,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_144,Issue_38,顶棚材质,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_144,Issue_39,顶棚工艺,HAS_ISSUE,negative,interior_material_workmanship_negative
Feature_74,Issue_0,光泽度,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_75,Issue_1,温度感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_75,Issue_2,耐脏性,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_94,Issue_2,耐脏性,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_3,科技感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_4,温馨感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_5,氛围感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_90,Issue_5,氛围感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_6,前排氛围感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_7,二排氛围感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_8,三排氛围感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_85,Issue_9,颜色压抑感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_90,Issue_10,氛围灯颜色搭配,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_90,Issue_11,内饰搭配,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_90,Issue_12,亮度,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_90,Issue_13,感知感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_99,Issue_14,品牌风格,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_99,Issue_15,独特风格,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_102,Issue_16,内饰风格,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_102,Issue_17,家族式风格,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_102,Issue_18,风格单调性,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_105,Issue_19,内饰颜色选择,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_117,Issue_20,毛坯感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_117,Issue_21,豪华质感缺失,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_117,Issue_22,沉浸感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_118,Issue_23,色彩搭配,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_118,Issue_24,审美疲劳,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_118,Issue_25,橙色内饰倒影,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_118,Issue_26,视野清晰度,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_128,Issue_27,米色耐脏性,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_128,Issue_28,氛围灯可见度,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_130,Issue_29,色彩单一,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_134,Issue_30,配色土气,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_134,Issue_31,实车质感,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_135,Issue_32,配色数量,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_144,Issue_33,氛围灯明显度,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_144,Issue_34,灯光氛围,HAS_ISSUE,negative,interior_color_atmosphere_negative
Feature_76,Issue_7,三排座椅高度,HAS_ISSUE,negative,interior_design_details_negative
Feature_76,Issue_6,三排座椅长度,HAS_ISSUE,negative,interior_design_details_negative
Feature_76,Issue_2,腿部支撑,HAS_ISSUE,negative,interior_design_details_negative
Feature_76,Issue_3,三排座椅质感,HAS_ISSUE,negative,interior_design_details_negative
Feature_76,Issue_4,后备箱外包裹,HAS_ISSUE,negative,interior_design_details_negative
Feature_76,Issue_5,三排座椅后侧外包裹,HAS_ISSUE,negative,interior_design_details_negative
Feature_92,Issue_6,内开门把手,HAS_ISSUE,negative,interior_design_details_negative
Feature_94,Issue_7,细节精致感,HAS_ISSUE,negative,interior_design_details_negative
Feature_96,Issue_8,副驾手套箱,HAS_ISSUE,negative,interior_design_details_negative
Feature_113,Issue_9,冰箱位内切设计,HAS_ISSUE,negative,interior_design_details_negative
Feature_113,Issue_10,冰箱位材质,HAS_ISSUE,negative,interior_design_details_negative
Feature_117,Issue_11,后排座椅通风,HAS_ISSUE,negative,interior_design_details_negative
Feature_122,Issue_12,二排左后小桌板,HAS_ISSUE,negative,interior_design_details_negative
Feature_124,Issue_13,方向盘导航按钮精准度,HAS_ISSUE,negative,interior_design_details_negative
Feature_126,Issue_14,中央出风口装饰条,HAS_ISSUE,negative,interior_design_details_negative
Feature_126,Issue_15,中央扶手USB接口,HAS_ISSUE,negative,interior_design_details_negative
Feature_131,Issue_16,门板下半部分,HAS_ISSUE,negative,interior_design_details_negative
Feature_131,Issue_17,扶手下半部分,HAS_ISSUE,negative,interior_design_details_negative
Feature_144,Issue_18,装配工艺,HAS_ISSUE,negative,interior_design_details_negative
Feature_74,Issue_0,前排腿部空间,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_75,Issue_1,组合仪表屏幕尺寸,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_80,Issue_2,左右屏联动交互,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_83,Issue_3,主仪表尺寸,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_92,Issue_4,前挡投影内容量,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_100,Issue_5,鸿蒙系统价格,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_103,Issue_6,车机芯片性能,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_104,Issue_7,屏幕分辨率,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_120,Issue_8,智驾性能,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_120,Issue_9,高速智驾支持,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_125,Issue_10,AV主机,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_125,Issue_11,音响数量,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_125,Issue_12,二排音响感知,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_128,Issue_13,副驾小桌板设计,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_132,Issue_14,屏幕堆砌,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_133,Issue_15,新科技体验,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_143,Issue_16,屏幕按键操作,HAS_ISSUE,negative,smart_cockpit_hardware_negative
Feature_81,Issue_0,清晰度,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_81,Issue_1,品质感,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_85,Issue_2,大屏,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_87,Issue_2,大屏,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_87,Issue_3,UI设计,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_88,Issue_4,闪退,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_88,Issue_5,显示效果,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_89,Issue_6,图标,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_90,Issue_7,功能菜单层级,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_90,Issue_8,图标显示比例,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_107,Issue_9,主界面程序数量,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_108,Issue_10,车型差异化,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_110,Issue_10,功能,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_117,Issue_12,应用,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_130,Issue_13,整车功能,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_144,Issue_14,操作界面,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_144,Issue_15,美术设计,HAS_ISSUE,negative,smart_cockpit_ui_negative
Feature_77,Issue_10,功能,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_82,Issue_1,图标布局,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_82,Issue_2,语音识别准确率,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_90,Issue_3,连续操作卡顿,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_94,Issue_4,开放性,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_94,Issue_5,丰富度,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_99,Issue_6,第三方应用,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_108,Issue_7,车机,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_108,Issue_8,银河,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_109,Issue_9,APP,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_109,Issue_10,APP下载渠道,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_110,Issue_11,娱乐app生态,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_116,Issue_12,APP界面自动回弹,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_116,Issue_13,主界面异常跳转,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_125,Issue_14,AV功能单一,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_125,Issue_15,网联功能不足,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_125,Issue_16,手机互联依赖,HAS_ISSUE,negative,smart_cockpit_ecosystem_negative
Feature_79,Issue_0,反应速度慢,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_79,Issue_1,理解能力不足,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_80,Issue_2,拒识率高,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_82,Issue_3,识别准确率低,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_82,Issue_4,响应速度慢,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_83,Issue_5,同质化,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_86,Issue_6,唤醒率低,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_86,Issue_7,唤醒失败,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_95,Issue_8,语音对话响应慢,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_95,Issue_9,语音识别不准,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_99,Issue_10,连续对话误识别,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_105,Issue_11,NFC钥匙兼容性,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_105,Issue_12,UWB钥匙兼容性,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_117,Issue_13,车机功能局限性,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_142,Issue_14,触发灵敏度,HAS_ISSUE,negative,smart_cockpit_voice_assistant_negative
Feature_83,Issue_0,大屏操作便利性,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_101,Issue_1,座舱UI设计,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_101,Issue_2,个性化配置,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_113,Issue_3,电动功能防夹手设置,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_117,Issue_4,应用生态,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_129,Issue_5,贯穿屏外观,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_129,Issue_6,UI设计水平,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
Feature_129,Issue_7,二排遥控器响应速度,HAS_ISSUE,negative,smart_cockpit_unique_features_negative
